time_index,inventory,rho_hat,epsilon,ambiguity,rho_worst,value
19,5,0.5,0.005,absolute_gamma,0.505,-1.4095434360496553
20,-5,0.5,0.005,absolute_gamma,0.505,-1.3799219232950641
20,-4,0.5,0.005,absolute_gamma,0.505,-0.8706634339429006
20,-3,0.5,0.005,absolute_gamma,0.505,-0.47132186402691095
20,-2,0.5,0.005,absolute_gamma,0.505,-0.19433238201240927
20,-1,0.5,0.005,absolute_gamma,0.505,-0.03410832697695637
20,0,0.5,0.005,absolute_gamma,0.505,0.019841358276731582
20,1,0.5,0.005,absolute_gamma,0.505,-0.03410832697695637
20,2,0.5,0.005,absolute_gamma,0.505,-0.19433238201240927
20,3,0.5,0.005,absolute_gamma,0.505,-0.47132186402691095
20,4,0.5,0.005,absolute_gamma,0.505,-0.8706634339429007
20,5,0.5,0.005,absolute_gamma,0.505,-1.3799219232950641
21,-5,0.5,0.005,absolute_gamma,0.505,-1.349172635973727
21,-4,0.5,0.005,absolute_gamma,0.505,-0.8544279854300537
21,-3,0.5,0.005,absolute_gamma,0.505,-0.46675671989189843
21,-2,0.5,0.005,absolute_gamma,0.505,-0.19600339215248397
21,-1,0.5,0.005,absolute_gamma,0.505,-0.038115794994048345
21,0,0.5,0.005,absolute_gamma,0.505,0.014955018102290857
21,1,0.5,0.005,absolute_gamma,0.505,-0.038115794994048345
21,2,0.5,0.005,absolute_gamma,0.505,-0.19600339215248397
21,3,0.5,0.005,absolute_gamma,0.505,-0.46675671989189843
21,4,0.5,0.005,absolute_gamma,0.505,-0.8544279854300538
21,5,0.5,0.005,absolute_gamma,0.505,-1.349172635973727
22,-5,0.5,0.005,absolute_gamma,0.505,-1.317279112612969
22,-4,0.5,0.005,absolute_gamma,0.505,-0.8372601509832991
22,-3,0.5,0.005,absolute_gamma,0.505,-0.4616990751114151
22,-2,0.5,0.005,absolute_gamma,0.505,-0.19751176023689146
22,-1,0.5,0.005,absolute_gamma,0.505,-0.04210163202344205
22,0,0.5,0.005,absolute_gamma,0.505,0.010021841560657472
22,1,0.5,0.005,absolute_gamma,0.505,-0.04210163202344205
22,2,0.5,0.005,absolute_gamma,0.505,-0.19751176023689146
22,3,0.5,0.005,absolute_gamma,0.505,-0.4616990751114151
22,4,0.5,0.005,absolute_gamma,0.505,-0.8372601509832992
22,5,0.5,0.005,absolute_gamma,0.505,-1.317279112612969
23,-5,0.5,0.005,absolute_gamma,0.505,-1.2842260986285947
23,-4,0.5,0.005,absolute_gamma,0.505,-0.8191291440270536
23,-3,0.5,0.005,absolute_gamma,0.505,-0.4561226859933995
23,-2,0.5,0.005,absolute_gamma,0.505,-0.19884748584843603
23,-1,0.5,0.005,absolute_gamma,0.505,-0.0460637862379652
23,0,0.5,0.005,absolute_gamma,0.505,0.005038160855307444
23,1,0.5,0.005,absolute_gamma,0.505,-0.0460637862379652
23,2,0.5,0.005,absolute_gamma,0.505,-0.19884748584843603
23,3,0.5,0.005,absolute_gamma,0.505,-0.4561226859933995
23,4,0.5,0.005,absolute_gamma,0.505,-0.8191291440270536
23,5,0.5,0.005,absolute_gamma,0.505,-1.2842260986285947
24,-5,0.5,0.005,absolute_gamma,0.505,-1.25
24,-4,0.5,0.005,absolute_gamma,0.505,-0.8
24,-3,0.5,0.005,absolute_gamma,0.505,-0.45
24,-2,0.5,0.005,absolute_gamma,0.505,-0.2
24,-1,0.5,0.005,absolute_gamma,0.505,-0.05
24,0,0.5,0.005,absolute_gamma,0.505,-0.0
24,1,0.5,0.005,absolute_gamma,0.505,-0.05
24,2,0.5,0.005,absolute_gamma,0.505,-0.2
24,3,0.5,0.005,absolute_gamma,0.505,-0.45
24,4,0.5,0.005,absolute_gamma,0.505,-0.8
24,5,0.5,0.005,absolute_gamma,0.505,-1.25
0,-5,0.5,0.02,relative_slack,0.51,-1.791192530748334
0,-4,0.5,0.02,relative_slack,0.51,-1.0475682770973287
0,-3,0.5,0.02,relative_slack,0.51,-0.48959600222484884
0,-2,0.5,0.02,relative_slack,0.51,-0.13707382680025912
0,-1,0.5,0.02,relative_slack,0.51,0.048736708591217426
0,0,0.5,0.02,relative_slack,0.51,0.11197481927179377
0,1,0.5,0.02,relative_slack,0.51,0.04873670859121743
0,2,0.5,0.02,relative_slack,0.51,-0.13707382680025912
0,3,0.5,0.02,relative_slack,0.51,-0.4895960022248496
0,4,0.5,0.02,relative_slack,0.51,-1.04756827709733
0,5,0.5,0.02,relative_slack,0.51,-1.7911925307483376
1,-5,0.5,0.02,relative_slack,0.51,-1.778858014912651
1,-4,0.5,0.02,relative_slack,0.51,-1.0440014818315175
1,-3,0.5,0.02,relative_slack,0.51,-0.4910643759637042
1,-2,0.5,0.02,relative_slack,0.51,-0.14064620227733998
1,-1,0.5,0.02,relative_slack,0.51,0.04451375302827279
1,0,0.5,0.02,relative_slack,0.51,0.1074940848078492
1,1,0.5,0.02,relative_slack,0.51,0.0445137530282728
1,2,0.5,0.02,relative_slack,0.51,-0.14064620227733998
1,3,0.5,0.02,relative_slack,0.51,-0.491064375963705
1,4,0.5,0.02,relative_slack,0.51,-1.0440014818315186
1,5,0.5,0.02,relative_slack,0.51,-1.7788580149126543
2,-5,0.5,0.02,relative_slack,0.51,-1.7658118534721465
2,-4,0.5,0.02,relative_slack,0.51,-1.0400212982013477
2,-3,0.5,0.02,relative_slack,0.51,-0.4923605178955538
2,-2,0.5,0.02,relative_slack,0.51,-0.14416837759061357
2,-1,0.5,0.02,relative_slack,0.51,0.04029713037367552
2,0,0.5,0.02,relative_slack,0.51,0.10300573486922683
2,1,0.5,0.02,relative_slack,0.51,0.04029713037367553
2,2,0.5,0.02,relative_slack,0.51,-0.14416837759061357
2,3,0.5,0.02,relative_slack,0.51,-0.4923605178955546
2,4,0.5,0.02,relative_slack,0.51,-1.0400212982013488
2,5,0.5,0.02,relative_slack,0.51,-1.7658118534721496
3,-5,0.5,0.02,relative_slack,0.51,-1.7520303151081498
3,-4,0.5,0.02,relative_slack,0.51,-1.035608061735719
3,-3,0.5,0.02,relative_slack,0.51,-0.49347445454935646
3,-2,0.5,0.02,relative_slack,0.51,-0.14763692052175187
3,-1,0.5,0.02,relative_slack,0.51,0.036087104631761346
3,0,0.5,0.02,relative_slack,0.51,0.09850935965192617
3,1,0.5,0.02,relative_slack,0.51,0.03608710463176135
3,2,0.5,0.02,relative_slack,0.51,-0.14763692052175187
3,3,0.5,0.02,relative_slack,0.51,-0.49347445454935723
3,4,0.5,0.02,relative_slack,0.51,-1.0356080617357202
3,5,0.5,0.02,relative_slack,0.51,-1.7520303151081529
4,-5,0.5,0.02,relative_slack,0.51,-1.7374893885173675
4,-4,0.5,0.02,relative_slack,0.51,-1.0307413279830937
4,-3,0.5,0.02,relative_slack,0.51,-0.49439568192750305
4,-2,0.5,0.02,relative_slack,0.51,-0.15104814578015363
4,-1,0.5,0.02,relative_slack,0.51,0.03188394302993302
4,0,0.5,0.02,relative_slack,0.51,0.09400452983023154
4,1,0.5,0.02,relative_slack,0.51,0.031883943029933026
4,2,0.5,0.02,relative_slack,0.51,-0.15104814578015366
4,3,0.5,0.02,relative_slack,0.51,-0.4943956819275038
4,4,0.5,0.02,relative_slack,0.51,-1.0307413279830948
4,5,0.5,0.02,relative_slack,0.51,-1.7374893885173706
5,-5,0.5,0.02,relative_slack,0.51,-1.7221648198854633
5,-4,0.5,0.02,relative_slack,0.51,-1.0253999325878744
5,-3,0.5,0.02,relative_slack,0.51,-0.49511292472912816
5,-2,0.5,0.02,relative_slack,0.51,-0.15440066382527332
5,-1,0.5,0.02,relative_slack,0.51,0.027687936376395536
5,0,0.5,0.02,relative_slack,0.51,0.08949079531388193
5,1,0.5,0.02,relative_slack,0.51,0.02768793637639554
5,2,0.5,0.02,relative_slack,0.51,-0.15440066382527334
5,3,0.5,0.02,relative_slack,0.51,-0.49511292472912893
5,4,0.5,0.02,relative_slack,0.51,-1.0253999325878755
5,5,0.5,0.02,relative_slack,0.51,-1.7221648198854662
6,-5,0.5,0.02,relative_slack,0.51,-1.7060321065542294
6,-4,0.5,0.02,relative_slack,0.51,-1.0195625430273845
6,-3,0.5,0.02,relative_slack,0.51,-0.4956142290371375
6,-2,0.5,0.02,relative_slack,0.51,-0.1576912226325178
6,-1,0.5,0.02,relative_slack,0.51,0.023499385738617453
6,0,0.5,0.02,relative_slack,0.51,0.08496768435352171
6,1,0.5,0.02,relative_slack,0.51,0.023499385738617456
6,2,0.5,0.02,relative_slack,0.51,-0.15769122263251784
6,3,0.5,0.02,relative_slack,0.51,-0.49561422903713825
6,4,0.5,0.02,relative_slack,0.51,-1.0195625430273858
6,5,0.5,0.02,relative_slack,0.51,-1.706032106554232
7,-5,0.5,0.02,relative_slack,0.51,-1.6890665947728252
7,-4,0.5,0.02,relative_slack,0.51,-1.0132064303887192
7,-3,0.5,0.02,relative_slack,0.51,-0.49588697432401835
7,-2,0.5,0.02,relative_slack,0.51,-0.1609157550306923
7,-1,0.5,0.02,relative_slack,0.51,0.019318597204974565
7,0,0.5,0.02,relative_slack,0.51,0.08043470277140193
7,1,0.5,0.02,relative_slack,0.51,0.019318597204974565
7,2,0.5,0.02,relative_slack,0.51,-0.16091575503069233
7,3,0.5,0.02,relative_slack,0.51,-0.49588697432401907
7,4,0.5,0.02,relative_slack,0.51,-1.0132064303887203
7,5,0.5,0.02,relative_slack,0.51,-1.6890665947728278
8,-5,0.5,0.02,relative_slack,0.51,-1.6712435350872497
8,-4,0.5,0.02,relative_slack,0.51,-1.0063080644240698
8,-3,0.5,0.02,relative_slack,0.51,-0.49591784128087296
8,-2,0.5,0.02,relative_slack,0.51,-0.16406990552773512
8,-1,0.5,0.02,relative_slack,0.51,0.015145880809017668
8,0,0.5,0.02,relative_slack,0.51,0.07589133320091733
8,1,0.5,0.02,relative_slack,0.51,0.015145880809017666
8,2,0.5,0.02,relative_slack,0.51,-0.16406990552773515
8,3,0.5,0.02,relative_slack,0.51,-0.49591784128087363
8,4,0.5,0.02,relative_slack,0.51,-1.006308064424071
8,5,0.5,0.02,relative_slack,0.51,-1.6712435350872523
9,-5,0.5,0.02,relative_slack,0.51,-1.6525381429636448
9,-4,0.5,0.02,relative_slack,0.51,-0.9988431074978716
9,-3,0.5,0.02,relative_slack,0.51,-0.4956927788209443
9,-2,0.5,0.02,relative_slack,0.51,-0.16714900766789095
9,-1,0.5,0.02,relative_slack,0.51,0.010981549239890896
9,0,0.5,0.02,relative_slack,0.51,0.07133703434140022
9,1,0.5,0.02,relative_slack,0.51,0.010981549239890894
9,2,0.5,0.02,relative_slack,0.51,-0.16714900766789098
9,3,0.5,0.02,relative_slack,0.51,-0.495692778820945
9,4,0.5,0.02,relative_slack,0.51,-0.9988431074978728
9,5,0.5,0.02,relative_slack,0.51,-1.6525381429636472
10,-5,0.5,0.02,relative_slack,0.51,-1.632925664891458
10,-4,0.5,0.02,relative_slack,0.51,-0.9907864108795391
10,-3,0.5,0.02,relative_slack,0.51,-0.49519697035521193
10,-2,0.5,0.02,relative_slack,0.51,-0.1701480593993013
10,-1,0.5,0.02,relative_slack,0.51,0.006825916309569519
10,0,0.5,0.02,relative_slack,0.51,0.06677124023562288
10,1,0.5,0.02,relative_slack,0.51,0.006825916309569519
10,2,0.5,0.02,relative_slack,0.51,-0.17014805939930133
10,3,0.5,0.02,relative_slack,0.51,-0.4951969703552125
10,4,0.5,0.02,relative_slack,0.51,-0.9907864108795403
10,5,0.5,0.02,relative_slack,0.51,-1.6329256648914603
11,-5,0.5,0.02,relative_slack,0.51,-1.6123814502120797
11,-4,0.5,0.02,relative_slack,0.51,-0.98211201363267
11,-3,0.5,0.02,relative_slack,0.51,-0.4944147994623341
11,-2,0.5,0.02,relative_slack,0.51,-0.17306169625883355
11,-1,0.5,0.02,relative_slack,0.51,0.002679295143977859
11,0,0.5,0.02,relative_slack,0.51,0.06219335957862512
11,1,0.5,0.02,relative_slack,0.51,0.002679295143977859
11,2,0.5,0.02,relative_slack,0.51,-0.17306169625883355
11,3,0.5,0.02,relative_slack,0.51,-0.49441479946233463
11,4,0.5,0.02,relative_slack,0.51,-0.9821120136326712
11,5,0.5,0.02,relative_slack,0.51,-1.6123814502120817
12,-5,0.5,0.02,relative_slack,0.51,-1.5908809516832039
12,-4,0.5,0.02,relative_slack,0.51,-0.9727940510475092
12,-3,0.5,0.02,relative_slack,0.51,-0.49333189928611787
12,-2,0.5,0.02,relative_slack,0.51,-0.17588415637717555
12,-1,0.5,0.02,relative_slack,0.51,-0.0014580039874904829
12,0,0.5,0.02,relative_slack,0.51,0.05760277506919661
12,1,0.5,0.02,relative_slack,0.51,-0.0014580039874904829
12,2,0.5,0.02,relative_slack,0.51,-0.17588415637717555
12,3,0.5,0.02,relative_slack,0.51,-0.4933318992861184
12,4,0.5,0.02,relative_slack,0.51,-0.9727940510475104
12,5,0.5,0.02,relative_slack,0.51,-1.5908809516832059
13,-5,0.5,0.02,relative_slack,0.51,-1.568399857170038
13,-4,0.5,0.02,relative_slack,0.51,-0.9628052158474746
13,-3,0.5,0.02,relative_slack,0.51,-0.4919324220052431
13,-2,0.5,0.02,relative_slack,0.51,-0.17860928960363354
13,-1,0.5,0.02,relative_slack,0.51,-0.0055852001753999925
13,0,0.5,0.02,relative_slack,0.51,0.052988496908123225
13,1,0.5,0.02,relative_slack,0.51,-0.0055852001753999925
13,2,0.5,0.02,relative_slack,0.51,-0.17860928960363354
13,3,0.5,0.02,relative_slack,0.51,-0.4919324220052437
13,4,0.5,0.02,relative_slack,0.51,-0.9628052158474756
13,5,0.5,0.02,relative_slack,0.51,-1.5683998571700397
14,-5,0.5,0.02,relative_slack,0.51,-1.5449142177267638
14,-4,0.5,0.02,relative_slack,0.51,-0.9521169322568149
14,-3,0.5,0.02,relative_slack,0.51,-0.49019858160910834
14,-2,0.5,0.02,relative_slack,0.51,-0.18123053680699858
14,-1,0.5,0.02,relative_slack,0.51,-0.009701423350944469
14,0,0.5,0.02,relative_slack,0.51,0.048348314244314156
14,1,0.5,0.02,relative_slack,0.51,-0.009701423350944469
14,2,0.5,0.02,relative_slack,0.51,-0.18123053680699858
14,3,0.5,0.02,relative_slack,0.51,-0.49019858160910884
14,4,0.5,0.02,relative_slack,0.51,-0.9521169322568157
14,5,0.5,0.02,relative_slack,0.51,-1.5449142177267654
15,-5,0.5,0.02,relative_slack,0.51,-1.520400550373708
15,-4,0.5,0.02,relative_slack,0.51,-0.9406997811406934
15,-3,0.5,0.02,relative_slack,0.51,-0.4881116825580131
15,-2,0.5,0.02,relative_slack,0.51,-0.18374090370176593
15,-1,0.5,0.02,relative_slack,0.51,-0.013805724276870462
15,0,0.5,0.02,relative_slack,0.51,0.043680259658029984
15,1,0.5,0.02,relative_slack,0.51,-0.013805724276870462
15,2,0.5,0.02,relative_slack,0.51,-0.18374090370176593
15,3,0.5,0.02,relative_slack,0.51,-0.4881116825580136
15,4,0.5,0.02,relative_slack,0.51,-0.9406997811406941
15,5,0.5,0.02,relative_slack,0.51,-1.5204005503737092
16,-5,0.5,0.02,relative_slack,0.51,-1.4948359489074878
16,-4,0.5,0.02,relative_slack,0.51,-0.9285235084796005
16,-3,0.5,0.02,relative_slack,0.51,-0.48565208163100043
16,-2,0.5,0.02,relative_slack,0.51,-0.1861329331561296
16,-1,0.5,0.02,relative_slack,0.51,-0.017897066938650653
16,0,0.5,0.02,relative_slack,0.51,0.03898220951691736
16,1,0.5,0.02,relative_slack,0.51,-0.017897066938650653
16,2,0.5,0.02,relative_slack,0.51,-0.1861329331561296
16,3,0.5,0.02,relative_slack,0.51,-0.4856520816310008
16,4,0.5,0.02,relative_slack,0.51,-0.9285235084796011
16,5,0.5,0.02,relative_slack,0.51,-1.494835948907489
17,-5,0.5,0.02,relative_slack,0.51,-1.4681981447623484
17,-4,0.5,0.02,relative_slack,0.51,-0.9155577225513317
17,-3,0.5,0.02,relative_slack,0.51,-0.48279914834813376
17,-2,0.5,0.02,relative_slack,0.51,-0.18839867591892592
17,-1,0.5,0.02,relative_slack,0.51,-0.02197432016615493
17,0,0.5,0.02,relative_slack,0.51,0.03425187090201343
17,1,0.5,0.02,relative_slack,0.51,-0.02197432016615493
17,2,0.5,0.02,relative_slack,0.51,-0.18839867591892592
17,3,0.5,0.02,relative_slack,0.51,-0.4827991483481341
17,4,0.5,0.02,relative_slack,0.51,-0.9155577225513323
17,5,0.5,0.02,relative_slack,0.51,-1.4681981447623496
18,-5,0.5,0.02,relative_slack,0.51,-1.4404654765107443
18,-4,0.5,0.02,relative_slack,0.51,-0.9017730273178916
18,-3,0.5,0.02,relative_slack,0.51,-0.47953122358774464
18,-2,0.5,0.02,relative_slack,0.51,-0.19052965970513058
18,-1,0.5,0.02,relative_slack,0.51,-0.02603624840440695
18,0,0.5,0.02,relative_slack,0.51,0.0294867673737292
18,1,0.5,0.02,relative_slack,0.51,-0.02603624840440695
18,2,0.5,0.02,relative_slack,0.51,-0.19052965970513058
18,3,0.5,0.02,relative_slack,0.51,-0.4795312235877449
18,4,0.5,0.02,relative_slack,0.51,-0.901773027317892
18,5,0.5,0.02,relative_slack,0.51,-1.4404654765107452
19,-5,0.5,0.02,relative_slack,0.51,-1.4116172045031483
19,-4,0.5,0.02,relative_slack,0.51,-0.8871369401793177
19,-3,0.5,0.02,relative_slack,0.51,-0.47582731465703687
19,-2,0.5,0.02,relative_slack,0.51,-0.19251685175818106
19,-1,0.5,0.02,relative_slack,0.51,-0.030081501583547283
19,0,0.5,0.02,relative_slack,0.51,0.02468422347062595
19,1,0.5,0.02,relative_slack,0.51,-0.030081501583547283
19,2,0.5,0.02,relative_slack,0.51,-0.19251685175818106
19,3,0.5,0.02,relative_slack,0.51,-0.4758273146570371
19,4,0.5,0.02,relative_slack,0.51,-0.887136940179318
19,5,0.5,0.02,relative_slack,0.51,-1.411617204503149
20,-5,0.5,0.02,relative_slack,0.51,-1.381633698568362
20,-4,0.5,0.02,relative_slack,0.51,-0.87161569681416
20,-3,0.5,0.02,relative_slack,0.51,-0.4716699002320797
20,-2,0.5,0.02,relative_slack,0.51,-0.194350611325792
20,-1,0.5,0.02,relative_slack,0.51,-0.034108604060006105
20,0,0.5,0.02,relative_slack,0.51,0.019841347826768118
20,1,0.5,0.02,relative_slack,0.51,-0.034108604060006105
20,2,0.5,0.02,relative_slack,0.51,-0.194350611325792
20,3,0.5,0.02,relative_slack,0.51,-0.47166990023207983
20,4,0.5,0.02,relative_slack,0.51,-0.8716156968141603
20,5,0.5,0.02,relative_slack,0.51,-1.3816336985683624
21,-5,0.5,0.02,relative_slack,0.51,-1.3504966048892046
21,-4,0.5,0.02,relative_slack,0.51,-0.8551746833494899
21,-3,0.5,0.02,relative_slack,0.51,-0.4670350909761985
21,-2,0.5,0.02,relative_slack,0.51,-0.1960196345698225
21,-1,0.5,0.02,relative_slack,0.51,-0.03811595096808208
21,0,0.5,0.02,relative_slack,0.51,0.01495501522122799
21,1,0.5,0.02,relative_slack,0.51,-0.03811595096808208
21,2,0.5,0.02,relative_slack,0.51,-0.1960196345698225
21,3,0.5,0.02,relative_slack,0.51,-0.4670350909761986
21,4,0.5,0.02,relative_slack,0.51,-0.8551746833494902
21,5,0.5,0.02,relative_slack,0.51,-1.3504966048892049
22,-5,0.5,0.02,relative_slack,0.51,-1.3181888725527486
22,-4,0.5,0.02,relative_slack,0.51,-0.8377802505810887
22,-3,0.5,0.02,relative_slack,0.51,-0.46189693095955525
22,-2,0.5,0.02,relative_slack,0.51,-0.19752443754824586
22,-1,0.5,0.02,relative_slack,0.51,-0.042101690297489676
22,0,0.5,0.02,relative_slack,0.51,0.010021841560657472
22,1,0.5,0.02,relative_slack,0.51,-0.042101690297489676
22,2,0.5,0.02,relative_slack,0.51,-0.19752443754824586
22,3,0.5,0.02,relative_slack,0.51,-0.4618969309595553
22,4,0.5,0.02,relative_slack,0.51,-0.837780250581089
22,5,0.5,0.02,relative_slack,0.51,-1.3181888725527486
23,-5,0.5,0.02,relative_slack,0.51,-1.284694696283151
23,-4,0.5,0.02,relative_slack,0.51,-0.8194007244943854
23,-3,0.5,0.02,relative_slack,0.51,-0.456228129011153
23,-2,0.5,0.02,relative_slack,0.51,-0.19885482177997993
23,-1,0.5,0.02,relative_slack,0.51,-0.0460637862379652
23,0,0.5,0.02,relative_slack,0.51,0.005038160855307444
23,1,0.5,0.02,relative_slack,0.51,-0.0460637862379652
23,2,0.5,0.02,relative_slack,0.51,-0.19885482177997993
23,3,0.5,0.02,relative_slack,0.51,-0.45622812901115306
23,4,0.5,0.02,relative_slack,0.51,-0.8194007244943855
23,5,0.5,0.02,relative_slack,0.51,-1.284694696283151
24,-5,0.5,0.02,relative_slack,0.51,-1.25
24,-4,0.5,0.02,relative_slack,0.51,-0.8
24,-3,0.5,0.02,relative_slack,0.51,-0.45
24,-2,0.5,0.02,relative_slack,0.51,-0.2
24,-1,0.5,0.02,relative_slack,0.51,-0.05
24,0,0.5,0.02,relative_slack,0.51,-0.0
24,1,0.5,0.02,relative_slack,0.51,-0.05
24,2,0.5,0.02,relative_slack,0.51,-0.2
24,3,0.5,0.02,relative_slack,0.51,-0.45
24,4,0.5,0.02,relative_slack,0.51,-0.8
24,5,0.5,0.02,relative_slack,0.51,-1.25
0,-5,0.5,0.02,absolute_gamma,0.52,-1.8019714408174616
0,-4,0.5,0.02,absolute_gamma,0.52,-1.0522706074704518
0,-3,0.5,0.02,absolute_gamma,0.52,-0.4908149887053632
0,-2,0.5,0.02,absolute_gamma,0.52,-0.1371166016788936
0,-1,0.5,0.02,absolute_gamma,0.52,0.04873102100923351
0,0,0.5,0.02,absolute_gamma,0.52,0.11197298719415248
0,1,0.5,0.02,absolute_gamma,0.52,0.048731021009233516
0,2,0.5,0.02,absolute_gamma,0.52,-0.1371166016788936
0,3,0.5,0.02,absolute_gamma,0.52,-0.4908149887053632
0,4,0.5,0.02,absolute_gamma,0.52,-1.0522706074704518
0,5,0.5,0.02,absolute_gamma,0.52,-1.8019714408174614
1,-5,0.5,0.02,absolute_gamma,0.52,-1.7895889417990227
1,-4,0.5,0.02,absolute_gamma,0.52,-1.0487344982079392
1,-3,0.5,0.02,absolute_gamma,0.52,-0.4923109939427382
1,-2,0.5,0.02,absolute_gamma,0.52,-0.14069019419282874
1,-1,0.5,0.02,absolute_gamma,0.52,0.04450820406581854
1,0,0.5,0.02,absolute_gamma,0.52,0.10749235990391681
1,1,0.5,0.02,absolute_gamma,0.52,0.04450820406581855
1,2,0.5,0.02,absolute_gamma,0.52,-0.14069019419282874
1,3,0.5,0.02,absolute_gamma,0.52,-0.4923109939427382
1,4,0.5,0.02,absolute_gamma,0.52,-1.0487344982079392
1,5,0.5,0.02,absolute_gamma,0.52,-1.7895889417990225
2,-5,0.5,0.02,absolute_gamma,0.52,-1.7764726049013229
2,-4,0.5,0.02,absolute_gamma,0.52,-1.0447760669222206
2,-3,0.5,0.02,absolute_gamma,0.52,-0.4936330003588473
2,-2,0.5,0.02,absolute_gamma,0.52,-0.14421366212451853
2,-1,0.5,0.02,absolute_gamma,0.52,0.040291733523337314
2,0,0.5,0.02,absolute_gamma,0.52,0.10300411584323661
2,1,0.5,0.02,absolute_gamma,0.52,0.04029173352333732
2,2,0.5,0.02,absolute_gamma,0.52,-0.14421366212451853
2,3,0.5,0.02,absolute_gamma,0.52,-0.4936330003588473
2,4,0.5,0.02,absolute_gamma,0.52,-1.0447760669222206
2,5,0.5,0.02,absolute_gamma,0.52,-1.7764726049013226
3,-5,0.5,0.02,absolute_gamma,0.52,-1.762597097743531
3,-4,0.5,0.02,absolute_gamma,0.52,-1.0403745999875198
3,-3,0.5,0.02,absolute_gamma,0.52,-0.4947708142374532
3,-2,0.5,0.02,absolute_gamma,0.52,-0.1476835840576978
3,-1,0.5,0.02,absolute_gamma,0.52,0.03608187492420898
3,0,0.5,0.02,absolute_gamma,0.52,0.09850784473735026
3,1,0.5,0.02,absolute_gamma,0.52,0.03608187492420899
3,2,0.5,0.02,absolute_gamma,0.52,-0.1476835840576978
3,3,0.5,0.02,absolute_gamma,0.52,-0.4947708142374532
3,4,0.5,0.02,absolute_gamma,0.52,-1.0403745999875198
3,5,0.5,0.02,absolute_gamma,0.52,-1.7625970977435308
4,-5,0.5,0.02,absolute_gamma,0.52,-1.7479367598876572
4,-4,0.5,0.02,absolute_gamma,0.52,-1.035508530944342
4,-3,0.5,0.02,absolute_gamma,0.52,-0.49571351653728096
4,-2,0.5,0.02,absolute_gamma,0.52,-0.15109628722023222
4,-1,0.5,0.02,absolute_gamma,0.52,0.03187889724695679
4,0,0.5,0.02,absolute_gamma,0.52,0.09400311672571462
4,1,0.5,0.02,absolute_gamma,0.52,0.03187889724695679
4,2,0.5,0.02,absolute_gamma,0.52,-0.15109628722023222
4,3,0.5,0.02,absolute_gamma,0.52,-0.49571351653728096
4,4,0.5,0.02,absolute_gamma,0.52,-1.035508530944342
4,5,0.5,0.02,absolute_gamma,0.52,-1.747936759887657
5,-5,0.5,0.02,absolute_gamma,0.52,-1.7324656497863191
5,-4,0.5,0.02,absolute_gamma,0.52,-1.0301554263406938
5,-3,0.5,0.02,absolute_gamma,0.52,-0.4964494972734599
5,-2,0.5,0.02,absolute_gamma,0.52,-0.15444884965980635
5,-1,0.5,0.02,absolute_gamma,0.52,0.027683080322256207
5,0,0.5,0.02,absolute_gamma,0.52,0.08948948148434908
5,1,0.5,0.02,absolute_gamma,0.52,0.027683080322256203
5,2,0.5,0.02,absolute_gamma,0.52,-0.15444884965980635
5,3,0.5,0.02,absolute_gamma,0.52,-0.4964494972734599
5,4,0.5,0.02,absolute_gamma,0.52,-1.0301554263406938
5,5,0.5,0.02,absolute_gamma,0.52,-1.732465649786319
6,-5,0.5,0.02,absolute_gamma,0.52,-1.7161575592814469
6,-4,0.5,0.02,absolute_gamma,0.52,-1.0242924051777915
6,-3,0.5,0.02,absolute_gamma,0.52,-0.49696630098071115
6,-2,0.5,0.02,absolute_gamma,0.52,-0.15773943007535998
6,-1,0.5,0.02,absolute_gamma,0.52,0.023494725470159836
6,0,0.5,0.02,absolute_gamma,0.52,0.08496646701615616
6,1,0.5,0.02,absolute_gamma,0.52,0.023494725470159836
6,2,0.5,0.02,absolute_gamma,0.52,-0.15773943007535998
6,3,0.5,0.02,absolute_gamma,0.52,-0.49696630098071115
6,4,0.5,0.02,absolute_gamma,0.52,-1.0242924051777915
6,5,0.5,0.02,absolute_gamma,0.52,-1.7161575592814469
7,-5,0.5,0.02,absolute_gamma,0.52,-1.6989860685794538
7,-4,0.5,0.02,absolute_gamma,0.52,-1.017895688760497
7,-3,0.5,0.02,absolute_gamma,0.52,-0.4972507462592801
7,-2,0.5,0.02,absolute_gamma,0.52,-0.1609639704000868
7,-1,0.5,0.02,absolute_gamma,0.52,0.0193141391337986
7,0,0.5,0.02,absolute_gamma,0.52,0.08043357887827249
7,1,0.5,0.02,absolute_gamma,0.52,0.0193141391337986
7,2,0.5,0.02,absolute_gamma,0.52,-0.1609639704000868
7,3,0.5,0.02,absolute_gamma,0.52,-0.4972507462592801
7,4,0.5,0.02,absolute_gamma,0.52,-1.017895688760497
7,5,0.5,0.02,absolute_gamma,0.52,-1.6989860685794538
8,-5,0.5,0.02,absolute_gamma,0.52,-1.6809246323936762
8,-4,0.5,0.02,absolute_gamma,0.52,-1.0109402978888626
8,-3,0.5,0.02,absolute_gamma,0.52,-0.49728888766007495
8,-2,0.5,0.02,absolute_gamma,0.52,-0.16411812680924598
8,-1,0.5,0.02,absolute_gamma,0.52,0.015141631831662786
8,0,0.5,0.02,absolute_gamma,0.52,0.07589029941735112
8,1,0.5,0.02,absolute_gamma,0.52,0.015141631831662786
8,2,0.5,0.02,absolute_gamma,0.52,-0.16411812680924598
