time_index,inventory,rho_hat,epsilon,ambiguity,rho_worst,bid_offset,ask_offset,bid_active,ask_active,bid_action,ask_action,quoted_sides,action,no_quote_action,is_no_quote,is_full_no_quote,half_spread,quoted_half_spread,quote_cap_hit
1,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
1,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
1,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
1,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
1,3,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
1,4,0.3,0.005,relative_slack,0.3035,0.7904761904761904,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
1,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
2,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
2,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7904761904761904,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
2,-3,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
2,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
2,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
2,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
2,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
2,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
2,3,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
2,4,0.3,0.005,relative_slack,0.3035,0.7904761904761904,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
2,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
3,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
3,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7904761904761904,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
3,-3,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
3,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
3,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
3,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
3,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
3,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
3,3,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
3,4,0.3,0.005,relative_slack,0.3035,0.7904761904761904,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
3,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
4,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
4,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7904761904761904,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
4,-3,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
4,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
4,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
4,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
4,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
4,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
4,3,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
4,4,0.3,0.005,relative_slack,0.3035,0.7904761904761904,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
4,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
5,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
5,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7904761904761904,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
5,-3,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
5,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
5,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
5,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
5,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
5,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
5,3,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
5,4,0.3,0.005,relative_slack,0.3035,0.7904761904761904,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.4002380952380952,0.4002380952380952,False
5,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
6,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
6,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
6,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
6,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
6,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
6,0,0.3,0.005,relative_slack,0.3035,0.22285714285714286,0.22285714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
6,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
6,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
6,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
6,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
6,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
7,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
7,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
7,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
7,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
7,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
7,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
7,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
7,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
7,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
7,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
7,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
8,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
8,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
8,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
8,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
8,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
8,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
8,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
8,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
8,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
8,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
8,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
9,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
9,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
9,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
9,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
9,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
9,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
9,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
9,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
9,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
9,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
9,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
10,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
10,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
10,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
10,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
10,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
10,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
10,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
10,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
10,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
10,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
10,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
11,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
11,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
11,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
11,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
11,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
11,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
11,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
11,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
11,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
11,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
11,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
12,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
12,-4,0.3,0.005,relative_slack,0.3035,0.01,0.7195238095238095,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
12,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
12,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
12,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
12,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
12,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
12,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
12,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
12,4,0.3,0.005,relative_slack,0.3035,0.7195238095238095,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.36476190476190473,0.36476190476190473,False
12,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
13,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
13,-4,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
13,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
13,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
13,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
13,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
13,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
13,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
13,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
13,4,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
13,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
14,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
14,-4,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
14,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
14,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
14,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
14,0,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.1519047619047619,0.1519047619047619,False
14,1,0.3,0.005,relative_slack,0.3035,0.2938095238095238,0.08095238095238094,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
14,2,0.3,0.005,relative_slack,0.3035,0.4357142857142857,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
14,3,0.3,0.005,relative_slack,0.3035,0.5776190476190476,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
14,4,0.3,0.005,relative_slack,0.3035,0.6485714285714286,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
14,5,0.3,0.005,relative_slack,0.3035,0.1519047619047619,0.01,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
15,-5,0.3,0.005,relative_slack,0.3035,0.01,0.1519047619047619,True,True,quote,quote,2,two_sided,none,False,False,0.08095238095238096,0.08095238095238096,False
15,-4,0.3,0.005,relative_slack,0.3035,0.01,0.6485714285714286,True,True,quote,quote,2,two_sided,none,False,False,0.3292857142857143,0.3292857142857143,False
15,-3,0.3,0.005,relative_slack,0.3035,0.01,0.5776190476190476,True,True,quote,quote,2,two_sided,none,False,False,0.2938095238095238,0.2938095238095238,False
15,-2,0.3,0.005,relative_slack,0.3035,0.01,0.4357142857142857,True,True,quote,quote,2,two_sided,none,False,False,0.22285714285714286,0.22285714285714286,False
15,-1,0.3,0.005,relative_slack,0.3035,0.08095238095238094,0.2938095238095238,True,True,quote,quote,2,two_sided,none,False,False,0.18738095238095237,0.18738095238095237,False
