ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.9267506873176962,-1.3444444444444439,1.3444444444444439,42,19,23,31.544444444444448,15.1,16.444444444444443,0.000525,0.3515000000001388,0.0,11100.113860381685,0.02019716592232477,0.9333980657604769,0.02149544607023291,0.0,0.02490932224696539,0.0,1.559671421185008,0.0130018671215267,0.038273376903067625,0,470.1777777777745,445.8666666666647,67.7777777777779,29.055555555555546,367.54444444444454,321,1.144998269297335,10,1,4,1,41,0,14,31.544444444444448,0,0.0,1.0,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,423.6444444444428,68.71111111111124,30.122222222222213,517.8555555555546,391,1.3244387610116486,10,1,5,0,49,0,17,36.333333333333336,0,0.0,1.0,3831,80000,4092.4207160000005,90.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.9267506873176962,-1.3444444444444439,1.3444444444444439,42,19,23,31.544444444444448,15.1,16.444444444444443,0.000525,0.3515000000001388,0.0,11100.113860381685,0.02019716592232477,0.9333980657604769,0.02149544607023291,0.0,0.02490932224696539,0.0,1.559671421185008,0.0130018671215267,0.038273376903067625,0,470.1777777777745,469.194444444442,67.7777777777779,29.055555555555546,551.3166666666668,321,1.7174974039460027,10,1,4,1,41,0,14,31.544444444444448,0,0.0,1.5,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,451.9777777777757,68.71111111111124,30.122222222222213,776.7833333333334,391,1.9866581415174767,10,1,5,0,49,0,17,36.333333333333336,0,0.0,1.5,3831,80000,4092.4207160000005,90.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.9267506873176962,-1.3444444444444439,1.3444444444444439,42,19,23,31.544444444444448,15.1,16.444444444444443,0.000525,0.3515000000001388,0.0,11100.113860381685,0.02019716592232477,0.9333980657604769,0.02149544607023291,0.0,0.02490932224696539,0.0,1.559671421185008,0.0130018671215267,0.038273376903067625,0,470.1777777777745,483.7888888888864,67.7777777777779,29.055555555555546,735.0888888888891,321,2.28999653859467,10,1,4,1,41,0,14,31.544444444444448,0,0.0,2.0,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,471.57777777777545,68.71111111111124,30.122222222222213,1035.7111111111092,391,2.648877522023297,10,1,5,0,49,0,17,36.333333333333336,0,0.0,2.0,3831,80000,4092.4207160000005,90.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.3915394240238831,-0.9944444444444441,0.9944444444444441,50,24,26,34.28333333333333,16.644444444444446,17.63888888888889,0.000625,0.21616666666671636,0.0,9209.82436276395,0.025207377328335685,0.9502527770029763,0.024539845668688044,0.0,0.0,0.0,1.5577010722246456,0.015479658606925866,0.034638869037889576,0,537.9222222222179,533.6055555555525,96.42222222222235,30.17777777777777,640.0166666666656,384,1.6667100694444417,10,1,5,1,49,0,22,34.28333333333333,0,0.5,1.0,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,471.133333333331,68.71111111111124,30.122222222222213,676.0222222222202,391,1.7289570900824045,10,1,5,0,49,0,17,36.333333333333336,0,0.5,1.0,3831,80000,4092.4207160000005,90.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.9377996069841575,-1.4583333333333333,1.4583333333333333,45,21,24,33.10277777777778,15.822222222222223,17.280555555555555,0.0005625,0.17222222222229674,0.0,11846.920650159467,0.02747571474663003,0.9393555310245385,0.03316875422883142,0.0,0.0,0.0,1.6283914551101517,0.013715544822587078,0.03885439098615398,0,639.2222222222168,693.2555555555505,144.26666666666688,63.85555555555566,1230.4166666666652,468,2.6290954415954384,10,1,4,1,44,0,16,33.10277777777778,0,0.5,1.5,3828,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,517.2277777777747,68.71111111111124,30.122222222222213,1014.0333333333334,391,2.593435635123615,10,1,5,0,49,0,17,36.333333333333336,0,0.5,1.5,3831,80000,4092.4207160000005,90.0
