scenario_id,path_id,rho_hat,rho_true,epsilon,policy,terminal_wealth,final_inventory,abs_inventory,fills,fill_rate,spread_capture,adverse_selection,inventory_penalty,arrival_simulator,dt,steps,audit_horizon,mean_total_events
rho0.920_eps0.0200_discrete,73,0.92,0.93,0.02,robust_gamma,-3.061672948451177,-1.0,1.0,62.0,0.155,1.555625,4.794056486778032,25.439999999999866,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,74,0.92,0.93,0.02,robust_gamma,-5.859092054968459,-2.0,2.0,231.0,0.5775,7.82999999999998,25.39519957587474,28.47999999999988,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,75,0.92,0.93,0.02,robust_gamma,-11.911338002164022,-1.0,1.0,124.0,0.31,3.972499999999992,11.49841006680812,81.15999999999968,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,76,0.92,0.93,0.02,robust_gamma,-4.429014829394841,0.0,0.0,163.0,0.4075,4.939999999999986,14.06900161162298,36.29999999999989,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,77,0.92,0.93,0.02,robust_gamma,-8.012792993095674,3.0,3.0,50.0,0.125,1.4568750000000001,3.8757015574603884,46.53999999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,78,0.92,0.93,0.02,robust_gamma,-6.039953343791511,-4.0,4.0,122.0,0.305,3.2037499999999963,10.607491809468229,33.83999999999989,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,79,0.92,0.93,0.02,robust_gamma,-17.47780876541313,-11.0,11.0,51.0,0.1275,2.325,4.533239108756689,127.7199999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,80,0.92,0.93,0.02,robust_gamma,-14.661701934187498,-4.0,4.0,76.0,0.19,3.1024999999999965,7.025853605273511,139.49999999999974,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,81,0.92,0.93,0.02,robust_gamma,-2.762145273555048,-1.0,1.0,73.0,0.1825,2.0249999999999986,5.622617938315116,36.400000000000404,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,82,0.92,0.93,0.02,robust_gamma,-2.5362810837184355,-3.0,3.0,25.0,0.0625,0.6687500000000002,2.1229080888278133,41.42000000000024,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,83,0.92,0.93,0.02,robust_gamma,-5.347792919819149,-4.0,4.0,151.0,0.3775,4.015624999999991,12.563136960259072,20.199999999999953,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,84,0.92,0.93,0.02,robust_gamma,-3.2307996439238518,1.0,1.0,59.0,0.1475,1.4649999999999999,5.381869781887502,18.519999999999886,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,85,0.92,0.93,0.02,robust_gamma,-25.642829866713658,2.0,2.0,160.0,0.4,6.799999999999987,13.434074143198373,142.18000000000052,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,86,0.92,0.93,0.02,robust_gamma,-4.569458237726336,-1.0,1.0,56.0,0.14,1.7337500000000003,4.618526871309342,80.3399999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,87,0.92,0.93,0.02,robust_gamma,-3.374676024987421,1.0,1.0,59.0,0.1475,1.385625,4.7184229812229574,35.35999999999998,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,88,0.92,0.93,0.02,robust_gamma,-7.3781385499368355,-2.0,2.0,140.0,0.35,3.7587499999999916,11.59720729209154,47.900000000000205,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,89,0.92,0.93,0.02,robust_gamma,-3.874766555631604,-1.0,1.0,143.0,0.3575,4.299999999999992,12.826370262439823,37.6199999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,90,0.92,0.93,0.02,robust_gamma,-14.431060526914873,7.0,7.0,169.0,0.4225,6.611874999999986,15.947752302825123,74.92000000000013,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,91,0.92,0.93,0.02,robust_gamma,-12.753000866796931,0.0,0.0,252.0,0.63,8.082499999999978,23.648750578908164,32.079999999999835,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,92,0.92,0.93,0.02,robust_gamma,-5.573660564296375,-2.0,2.0,93.0,0.2325,2.4624999999999977,7.581997618026179,35.48000000000002,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,93,0.92,0.93,0.02,robust_gamma,-7.412744030670338,1.0,1.0,124.0,0.31,3.9493749999999936,9.455370553898064,49.08000000000013,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,94,0.92,0.93,0.02,robust_gamma,-16.707554513539566,3.0,3.0,261.0,0.6525,9.326874999999976,27.187467121867257,57.660000000000004,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,95,0.92,0.93,0.02,robust_gamma,-6.106392790975317,4.0,4.0,45.0,0.1125,1.4456250000000004,3.4341546153515736,59.87999999999991,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,96,0.92,0.93,0.02,robust_gamma,-3.5037757389754964,4.0,4.0,31.0,0.0775,1.0218750000000003,2.468795189165604,41.399999999999956,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,97,0.92,0.93,0.02,robust_gamma,-6.144792829943487,-4.0,4.0,100.0,0.25,2.949374999999997,7.761270859236205,42.61999999999979,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,98,0.92,0.93,0.02,robust_gamma,-1.7209029854594937,1.0,1.0,31.0,0.0775,0.6300000000000001,2.4559326389732092,24.479999999999887,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,99,0.92,0.93,0.02,robust_gamma,-12.499716026657222,1.0,1.0,142.0,0.355,4.720624999999992,12.56196400515259,86.05999999999987,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,100,0.92,0.93,0.02,robust_gamma,-15.142328581833926,0.0,0.0,148.0,0.37,4.5449999999999875,11.43640627807713,84.7399999999997,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,101,0.92,0.93,0.02,robust_gamma,-1.572858805220042,-3.0,3.0,51.0,0.1275,1.2475,4.035437746423796,27.739999999999835,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,102,0.92,0.93,0.02,robust_gamma,-4.450709228638973,0.0,0.0,113.0,0.2825,3.086249999999992,10.08590899234774,30.079999999999863,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,103,0.92,0.93,0.02,robust_gamma,-14.369637436788526,-2.0,2.0,102.0,0.255,3.4337499999999936,8.565984791517877,112.37999999999977,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,104,0.92,0.93,0.02,robust_gamma,-3.345721844391376,0.0,0.0,81.0,0.2025,2.1218749999999993,6.6629285636474265,30.33999999999989,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,105,0.92,0.93,0.02,robust_gamma,-3.0825771150920165,3.0,3.0,23.0,0.0575,0.48812500000000014,1.8370054006018677,19.179999999999954,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,106,0.92,0.93,0.02,robust_gamma,-8.529943710942623,0.0,0.0,128.0,0.32,3.9199999999999924,11.095338071792,47.52000000000021,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,107,0.92,0.93,0.02,robust_gamma,-8.879257293844175,3.0,3.0,143.0,0.3575,4.57562499999999,12.03837471652858,48.09999999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,108,0.92,0.93,0.02,robust_gamma,-1.5542595454547814,-1.0,1.0,46.0,0.115,0.9418750000000004,3.7863341309344776,7.319999999999948,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,109,0.92,0.93,0.02,robust_gamma,-1.1019283088644385,0.0,0.0,42.0,0.105,0.9243750000000004,3.010946372571439,25.07999999999998,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,110,0.92,0.93,0.02,robust_gamma,-21.31862862226159,-3.0,3.0,148.0,0.37,7.278749999999995,12.676767435243718,157.73999999999978,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,111,0.92,0.93,0.02,robust_gamma,-1.3836150077760752,-2.0,2.0,19.0,0.0475,0.40687500000000015,1.693274720539108,13.719999999999915,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,112,0.92,0.93,0.02,robust_gamma,-6.387862082336805,0.0,0.0,37.0,0.0925,1.271875,2.5637761189506705,83.79999999999986,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,113,0.92,0.93,0.02,robust_gamma,-6.239297284931717,-3.0,3.0,135.0,0.3375,4.736874999999992,12.649481484967097,45.599999999999895,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,114,0.92,0.93,0.02,robust_gamma,-8.26796191492946,0.0,0.0,73.0,0.1825,1.8643749999999997,6.187384257418486,49.0600000000001,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,115,0.92,0.93,0.02,robust_gamma,-2.4111367798337606,-2.0,2.0,40.0,0.1,1.1037500000000005,3.233010378158369,66.25999999999989,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,116,0.92,0.93,0.02,robust_gamma,-5.914664390538104,6.0,6.0,68.0,0.17,2.034375,5.901388090768705,79.93999999999994,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,117,0.92,0.93,0.02,robust_gamma,-12.668904303909986,3.0,3.0,99.0,0.2475,4.490624999999993,8.750163945642157,87.45999999999987,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,118,0.92,0.93,0.02,robust_gamma,-7.195215991119815,-2.0,2.0,61.0,0.1525,1.6912500000000001,5.296207203397486,53.69999999999987,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,119,0.92,0.93,0.02,robust_gamma,-8.052353265984026,1.0,1.0,65.0,0.1625,1.9281249999999996,5.7373327986291685,79.81999999999975,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,120,0.92,0.93,0.02,robust_gamma,-22.70247662580411,3.0,3.0,190.0,0.475,7.764374999999988,17.1310621547821,73.4399999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,121,0.92,0.93,0.02,robust_gamma,-14.204087769042042,-1.0,1.0,108.0,0.27,4.561874999999995,9.200550980821518,147.9000000000001,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,122,0.92,0.93,0.02,robust_gamma,-14.295441040993433,-3.0,3.0,212.0,0.53,10.139999999999988,20.261242700376414,120.45999999999981,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,123,0.92,0.93,0.02,robust_gamma,-19.132626953262108,0.0,0.0,121.0,0.3025,6.101874999999995,11.978968812914829,139.04000000000005,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,124,0.92,0.93,0.02,robust_gamma,-4.005499185343286,1.0,1.0,187.0,0.4675,5.481249999999983,17.32763957915317,31.97999999999986,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,125,0.92,0.93,0.02,robust_gamma,-8.10368214096287,-4.0,4.0,82.0,0.205,2.5506249999999984,7.023611678534067,42.31999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,126,0.92,0.93,0.02,robust_gamma,-6.389539594882723,-3.0,3.0,166.0,0.415,4.80062499999999,15.735105933700453,24.19999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,127,0.92,0.93,0.02,robust_gamma,-5.21564330105697,0.0,0.0,32.0,0.08,1.090625,2.543228649169606,56.260000000000566,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,128,0.92,0.93,0.02,robust_gamma,-5.020648079619146,2.0,2.0,104.0,0.26,3.078749999999996,8.45640130585663,56.41999999999988,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,129,0.92,0.93,0.02,robust_gamma,-6.206904093342983,-2.0,2.0,140.0,0.35,5.005624999999989,12.998348421622339,70.69999999999989,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,130,0.92,0.93,0.02,robust_gamma,-2.0460753761634516,0.0,0.0,34.0,0.085,0.9112500000000003,2.6701938366586546,38.84000000000002,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,131,0.92,0.93,0.02,robust_gamma,-9.288796282745368,-4.0,4.0,154.0,0.385,4.74937499999999,14.41776870024583,37.17999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,132,0.92,0.93,0.02,robust_gamma,-2.8279188777806334,-1.0,1.0,89.0,0.2225,2.2231249999999982,8.14834582851438,28.259999999999952,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,133,0.92,0.93,0.02,robust_gamma,-1.4661615030896995,1.0,1.0,31.0,0.0775,0.8212500000000003,2.6099054827479478,22.199999999999815,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,134,0.92,0.93,0.02,robust_gamma,-2.220486654960121,-2.0,2.0,28.0,0.07,0.6943750000000002,2.590036039648112,17.019999999999875,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,135,0.92,0.93,0.02,robust_gamma,-5.5954191678542236,0.0,0.0,62.0,0.155,2.3006249999999975,5.611757644021367,98.97999999999979,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,136,0.92,0.93,0.02,robust_gamma,-7.7599952473832055,0.0,0.0,57.0,0.1425,1.4281249999999999,5.062956045225889,30.779999999999813,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,137,0.92,0.93,0.02,robust_gamma,-8.760600746428391,1.0,1.0,58.0,0.145,2.074374999999999,5.1621967786452245,85.45999999999957,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,138,0.92,0.93,0.02,robust_gamma,-4.346918933718031,0.0,0.0,141.0,0.3525,4.548749999999994,11.736045102390307,40.63999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,139,0.92,0.93,0.02,robust_gamma,-10.52734522814797,0.0,0.0,150.0,0.375,4.171874999999989,14.263582635644468,32.87999999999994,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,140,0.92,0.93,0.02,robust_gamma,-5.648790662428314,-4.0,4.0,48.0,0.12,1.6793750000000005,3.680445333694152,52.53999999999996,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,141,0.92,0.93,0.02,robust_gamma,-4.173547189669369,-5.0,5.0,23.0,0.0575,0.75375,1.6735249730213724,56.73999999999988,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,142,0.92,0.93,0.02,robust_gamma,-11.996019562989515,-7.0,7.0,173.0,0.4325,8.691249999999988,15.266056749048715,176.1399999999997,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,143,0.92,0.93,0.02,robust_gamma,-5.694026747455564,2.0,2.0,45.0,0.1125,1.5100000000000002,3.977381155892786,40.17999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,144,0.92,0.93,0.02,robust_gamma,-5.363993578706022,2.0,2.0,84.0,0.21,2.3943749999999984,6.3695571009576355,57.65999999999975,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,145,0.92,0.93,0.02,robust_gamma,-13.8047286483575,-4.0,4.0,117.0,0.2925,4.510624999999994,9.07349941054558,91.95999999999975,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,146,0.92,0.93,0.02,robust_gamma,-11.00945988335964,5.0,5.0,88.0,0.22,2.961874999999998,7.843387543899453,57.899999999999935,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,147,0.92,0.93,0.02,robust_gamma,-2.037763918484309,-2.0,2.0,29.0,0.0725,0.6350000000000002,2.2653918070332395,17.33999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,148,0.92,0.93,0.02,robust_gamma,-0.515946545695162,-1.0,1.0,54.0,0.135,1.0731250000000003,4.635245569266104,7.779999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,149,0.92,0.93,0.02,robust_gamma,-1.9718706910958546,0.0,0.0,43.0,0.1075,0.8837500000000004,3.2994044848435067,15.899999999999949,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,150,0.92,0.93,0.02,robust_gamma,-9.948765833540964,-3.0,3.0,50.0,0.125,1.9668750000000006,4.550265371350733,83.8,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,151,0.92,0.93,0.02,robust_gamma,-6.296646922006229,-4.0,4.0,123.0,0.3075,4.1018749999999935,11.931871982010748,32.11999999999982,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,152,0.92,0.93,0.02,robust_gamma,-2.310558757129984,1.0,1.0,65.0,0.1625,1.676875,5.032087728034767,23.119999999999866,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,153,0.92,0.93,0.02,robust_gamma,-2.3501055168564657,0.0,0.0,80.0,0.2,2.3281249999999987,5.847851655615045,48.02000000000005,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,154,0.92,0.93,0.02,robust_gamma,-16.35198129951235,-2.0,2.0,201.0,0.5025,6.0693749999999875,18.751995705759867,35.1999999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,155,0.92,0.93,0.02,robust_gamma,-9.585376734926149,1.0,1.0,147.0,0.3675,4.402499999999988,12.714773673498527,41.759999999999984,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,156,0.92,0.93,0.02,robust_gamma,-0.9159984145657802,-1.0,1.0,38.0,0.095,0.8275000000000003,2.6098051365770516,20.139999999999873,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,157,0.92,0.93,0.02,robust_gamma,-3.739436124139352,3.0,3.0,79.0,0.1975,1.9875,6.118562784140238,44.53999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,158,0.92,0.93,0.02,robust_gamma,-1.914671030270545,-1.0,1.0,53.0,0.1325,1.4731249999999996,4.020973407960014,41.640000000000256,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,159,0.92,0.93,0.02,robust_gamma,-12.957120355645607,7.0,7.0,125.0,0.3125,5.256249999999998,10.772839805404558,86.0199999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,0,0.92,0.93,0.02,robust_gamma_abs,-0.6571615646583745,-1.0,1.0,46.0,0.115,1.2562500000000012,3.6054152095887844,11.859999999999943,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,1,0.92,0.93,0.02,robust_gamma_abs,-7.032978501594109,4.0,4.0,145.0,0.3625,6.499999999999997,11.602379394215262,119.11999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,2,0.92,0.93,0.02,robust_gamma_abs,-5.452626577788388,3.0,3.0,58.0,0.145,1.9956250000000009,4.622052726862151,60.32000000000001,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,3,0.92,0.93,0.02,robust_gamma_abs,-3.125011014375696,-3.0,3.0,194.0,0.485,6.674999999999997,16.177986966221454,45.01999999999999,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,4,0.92,0.93,0.02,robust_gamma_abs,-12.584944015475063,-6.0,6.0,37.0,0.0925,1.574375,2.701250577704471,158.99999999999983,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,5,0.92,0.93,0.02,robust_gamma_abs,-5.361136619089419,-2.0,2.0,99.0,0.2475,3.4262499999999987,7.7549179861864275,59.73999999999984,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,6,0.92,0.93,0.02,robust_gamma_abs,-3.866377734021887,-2.0,2.0,83.0,0.2075,2.4468750000000012,6.89944394015707,24.219999999999796,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,7,0.92,0.93,0.02,robust_gamma_abs,-14.24005051816153,6.0,6.0,107.0,0.2675,4.115625000000001,8.901720601552071,76.92000000000019,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,8,0.92,0.93,0.02,robust_gamma_abs,-3.3876478984923453,1.0,1.0,88.0,0.22,2.5043750000000005,7.229057761320675,18.91999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,9,0.92,0.93,0.02,robust_gamma_abs,-6.820815695863162,4.0,4.0,115.0,0.2875,3.856874999999997,8.925632624300675,49.259999999999906,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,10,0.92,0.93,0.02,robust_gamma_abs,-2.9137476710664867,-2.0,2.0,37.0,0.0925,1.2106250000000005,2.97278118385006,32.95999999999988,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,11,0.92,0.93,0.02,robust_gamma_abs,-5.141373737201441,-2.0,2.0,45.0,0.1125,1.7775000000000005,3.6700842918436507,60.31999999999997,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,12,0.92,0.93,0.02,robust_gamma_abs,-12.147580539765785,4.0,4.0,112.0,0.28,4.471874999999998,9.677441188638568,100.73999999999958,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,13,0.92,0.93,0.02,robust_gamma_abs,-6.328730442280081,1.0,1.0,155.0,0.3875,5.804374999999997,12.885202849876123,47.54,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,14,0.92,0.93,0.02,robust_gamma_abs,-2.4746223987696823,-1.0,1.0,131.0,0.3275,4.240000000000001,11.896544033153845,23.499999999999936,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,15,0.92,0.93,0.02,robust_gamma_abs,-2.9893054263153305,1.0,1.0,97.0,0.2425,3.1768750000000003,7.484542554509048,20.73999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,16,0.92,0.93,0.02,robust_gamma_abs,-1.6598429887064754,-3.0,3.0,23.0,0.0575,0.6937500000000002,1.9101696550921758,34.07999999999993,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,17,0.92,0.93,0.02,robust_gamma_abs,-5.383175498436943,4.0,4.0,130.0,0.325,5.225,10.630764552519992,66.56000000000009,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,18,0.92,0.93,0.02,robust_gamma_abs,-13.912052249871389,-4.0,4.0,134.0,0.335,4.6668749999999966,12.046355250709297,50.899999999999935,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,19,0.92,0.93,0.02,robust_gamma_abs,-11.34442985327149,1.0,1.0,174.0,0.435,7.449999999999994,15.62438156078008,48.96000000000011,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,20,0.92,0.93,0.02,robust_gamma_abs,-9.99176022672912,1.0,1.0,210.0,0.525,8.358125,17.17630433577996,44.959999999999965,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,21,0.92,0.93,0.02,robust_gamma_abs,-6.093311301347118,4.0,4.0,105.0,0.2625,4.1718749999999964,8.362658996356856,72.59999999999997,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,22,0.92,0.93,0.02,robust_gamma_abs,-7.42434369880027,-1.0,1.0,88.0,0.22,2.6506249999999993,7.2014118506024545,40.920000000000094,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,23,0.92,0.93,0.02,robust_gamma_abs,-12.105776111024092,-6.0,6.0,12.0,0.03,0.6731250000000001,1.0151137680369544,202.15999999999966,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,24,0.92,0.93,0.02,robust_gamma_abs,-3.6301109726842853,0.0,0.0,47.0,0.1175,1.3925000000000005,3.9186851621155654,24.219999999999825,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,25,0.92,0.93,0.02,robust_gamma_abs,-8.671190801903453,4.0,4.0,97.0,0.2425,4.101874999999996,8.545112678231206,103.38000000000002,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,26,0.92,0.93,0.02,robust_gamma_abs,-5.405045963188851,0.0,0.0,283.0,0.7075,12.020625000000017,31.976681678986694,31.879999999999818,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,27,0.92,0.93,0.02,robust_gamma_abs,-2.37694585829031,-1.0,1.0,29.0,0.0725,0.7606250000000006,2.284343404268398,32.61999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,28,0.92,0.93,0.02,robust_gamma_abs,-7.791180252202829,-3.0,3.0,37.0,0.0925,1.4162500000000005,2.4372612304996437,89.71999999999996,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,29,0.92,0.93,0.02,robust_gamma_abs,-3.937667990737465,1.0,1.0,60.0,0.15,1.6687500000000008,5.24400513649114,34.36000000000004,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,30,0.92,0.93,0.02,robust_gamma_abs,-0.8127397509585373,-2.0,2.0,64.0,0.16,1.7725000000000015,5.039562379573653,19.159999999999872,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,31,0.92,0.93,0.02,robust_gamma_abs,-0.1965032342881492,-2.0,2.0,34.0,0.085,1.1481250000000005,2.312738921041799,18.539999999999946,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,32,0.92,0.93,0.02,robust_gamma_abs,-5.37388511210419,-3.0,3.0,78.0,0.195,2.2087500000000007,6.665513851352614,28.61999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,33,0.92,0.93,0.02,robust_gamma_abs,-2.182452327999045,-2.0,2.0,70.0,0.175,2.125625,4.921488810037914,22.119999999999898,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,34,0.92,0.93,0.02,robust_gamma_abs,-13.954129749123403,-1.0,1.0,211.0,0.5275,10.30062499999999,21.600487513472956,70.23999999999988,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,35,0.92,0.93,0.02,robust_gamma_abs,-3.587176194478049,0.0,0.0,22.0,0.055,0.5612500000000004,1.778136312965131,56.23999999999998,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,36,0.92,0.93,0.02,robust_gamma_abs,-8.121133261971824,0.0,0.0,56.0,0.14,2.1475000000000004,4.788951222371523,113.21999999999953,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,37,0.92,0.93,0.02,robust_gamma_abs,-11.55971828559139,2.0,2.0,126.0,0.315,4.740624999999995,12.011271016523239,56.04000000000021,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,38,0.92,0.93,0.02,robust_gamma_abs,-4.108872258997312,2.0,2.0,93.0,0.2325,2.892499999999999,7.424729944233334,24.139999999999933,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,39,0.92,0.93,0.02,robust_gamma_abs,-4.3228306794494955,2.0,2.0,104.0,0.26,3.4749999999999983,8.227594934907756,40.059999999999995,discrete,0.02,400,8.0,226.7875
rho0.920_eps0.0200_discrete,40,0.92,0.93,0.02,robust_gamma_abs,-3.336911326283353,0.0,0.0,84.0,0.21,2.256250000000001,6.863760690549142,21.659999999999894,discrete,0.02,400,8.0,226.7875
