ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale,nominal_terminal_wealth,wealth_diff_vs_nominal
AAPL,calibrated_side_gamma,as_poisson,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.0130017638058479,0.036414471018907116,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-0.37562300152057443,0.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.0130018671215267,0.03641474628043583,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-0.37562300152057443,0.0
AAPL,calibrated_side_gamma,robust_gamma,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.013003684368762895,0.03641958792943526,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-0.37562300152057443,0.0
AAPL,calibrated_side_gamma,robust_gamma_abs,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.013007624714066118,0.03643008609859744,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-0.37562300152057443,0.0
AAPL,calibrated_side_gamma,liquidity_guard,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.013007624714066118,0.03643008609859744,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-0.37562300152057443,0.0
AAPL,near_critical_stress,as_poisson,0.97,0.97,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.0130017638058479,0.036414471018907116,0,531.4999999999961,550.2222222222189,81.51111111111126,34.41111111111111,773.0555555555535,362,2.135512584407606,10,1,4,0,43,0,15,31.544444444444448,1,1.0,1.0,3827,80000,4092.4207160000005,90.0,-1.7426818733740304,1.367058871853456
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,506.28888888888577,68.71111111111124,30.122222222222213,834.1888888888867,391,2.133475419153163,10,1,5,0,49,0,17,36.333333333333336,0,1.0,1.0,3831,80000,4092.4207160000005,90.0,-1.7426818733740304,0.0
AAPL,near_critical_stress,robust_gamma,0.97,0.97,0.02,10,-6.162981275057145,-1.6444444444444448,1.6444444444444448,50,23,27,36.62222222222223,17.488888888888887,19.133333333333333,0.000625,0.20450000000015506,0.0,14474.147322452087,0.02993695844356775,0.8836366276257542,0.02676960047281669,0.0,0.05965681345786132,0.0,1.5577087804994172,0.019282929306549394,0.04064961218081616,0,536.1111111111067,597.1999999999961,111.52222222222237,44.95555555555561,894.1888888888856,433,2.065101360020521,10,1,4,1,49,0,15,36.62222222222223,0,1.0,1.0,3834,80000,4092.4207160000005,90.0,-1.7426818733740304,-4.420299401683115
AAPL,near_critical_stress,robust_gamma_abs,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17037037037037026,0.17037037037037026,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,3799,80000,4092.4207160000005,90.0,-1.7426818733740304,1.7426818733740304
AAPL,near_critical_stress,liquidity_guard,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,3799,80000,4092.4207160000005,90.0,-1.7426818733740304,1.7426818733740304
AMZN,calibrated_side_gamma,as_poisson,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.017240099731492136,0.041250074683997204,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-6.563700531882584,0.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724224643722807,0.041254499774921446,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-6.563700531882584,0.0
AMZN,calibrated_side_gamma,robust_gamma,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724641464127044,0.04126309186165655,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-6.563700531882584,0.0
AMZN,calibrated_side_gamma,robust_gamma_abs,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.017260662780601007,0.041292462124649626,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-6.563700531882584,0.0
AMZN,calibrated_side_gamma,liquidity_guard,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.017260662780601007,0.041292462124649626,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-6.563700531882584,0.0
AMZN,near_critical_stress,as_poisson,0.97,0.97,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.017240099731492136,0.041250074683997204,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0,-4.919948597721089,-1.6437519341614948
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-4.919948597721089,1.7000000000000002,1.7000000000000002,27,15,12,18.188888888888883,9.944444444444445,8.244444444444444,0.0003375,0.0694444444444735,0.0,24153.349946441023,0.06367520154320011,0.824521208351143,0.08762910120711431,0.0,0.024174488898542637,0.0,1.7282753225973515,0.020665541598786148,0.03733612944142923,0,1100.2555555555443,1469.0111111110919,321.26666666666665,79.81111111111122,4492.133333333366,1612,2.7866832092638747,10,1,6,2,25,0,11,18.188888888888883,0,1.0,1.0,5329,80000,6230.327150104997,90.0,-4.919948597721089,0.0
AMZN,near_critical_stress,robust_gamma,0.97,0.97,0.02,10,-2.315276833591218,1.6111111111111107,1.6111111111111107,20,11,9,12.122222222222222,6.866666666666666,5.2555555555555555,0.00025,0.0688333333333623,0.0,6403.551778808872,0.05271762418511001,0.8786249118936295,0.06865746392126056,0.0,0.0,0.0,1.6490284122471706,0.023790224252392595,0.02819433713164967,0,801.3555555555524,1174.8999999999871,260.71111111111185,44.71111111111114,4063.3666666666863,1314,3.0923642820903243,10,1,6,1,19,0,9,12.122222222222222,0,1.0,1.0,5324,80000,6230.327150104997,90.0,-4.919948597721089,2.604671764129871
AMZN,near_critical_stress,robust_gamma_abs,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17037037037037056,0.17037037037037056,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,5313,80000,6230.327150104997,90.0,-4.919948597721089,4.919948597721089
AMZN,near_critical_stress,liquidity_guard,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,5313,80000,6230.327150104997,90.0,-4.919948597721089,4.919948597721089
GOOG,calibrated_side_gamma,as_poisson,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.03815684208315381,0.025803527104803055,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-32.24952497141851,0.0
GOOG,calibrated_side_gamma,nominal_hawkes,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.03816321864760787,0.02580898554029604,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-32.24952497141851,0.0
GOOG,calibrated_side_gamma,robust_gamma,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.03817280825206971,0.025817194386569063,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-32.24952497141851,0.0
GOOG,calibrated_side_gamma,robust_gamma_abs,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.038214193926899294,0.025852621149371178,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-32.24952497141851,0.0
GOOG,calibrated_side_gamma,liquidity_guard,0.6237547064140724,0.6237547064140724,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.038214193926899294,0.025852621149371178,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-32.24952497141851,0.0
GOOG,near_critical_stress,as_poisson,0.97,0.97,0.02,10,-32.24952497141851,4.216666666666667,4.216666666666667,27,15,12,21.383333333333333,12.8,8.583333333333332,0.0003375,0.1758333333331734,0.0,84485.09988567664,0.006481687782953051,0.8850623581744204,0.004203212604541848,0.0,0.10425274143808476,0.0,1.4747429895537447,0.03815684208315381,0.025803527104803055,0,143.4666666666667,196.0333333333331,24.116666666666664,3.8833333333333333,760.8333333333322,193,3.942141623488768,10,1,4,0,27,0,8,21.383333333333333,0,1.0,1.0,8343,80000,12288.811362451,60.0,-23.150485821781633,-9.099039149636877
GOOG,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-23.150485821781633,3.216666666666667,3.216666666666667,23,13,10,18.383333333333333,10.8,7.583333333333332,0.0002875,0.11083333333323253,0.0,59828.943287127135,0.01290059905678987,0.9724925828106644,0.014606818132545734,0.0,0.0,0.0,1.5652251579881282,0.03527402841244734,0.02709194200926763,0,267.7833333333332,359.4500000000002,33.5,5.716666666666667,1493.1166666666675,443,3.370466516177579,10,1,4,0,23,0,7,18.383333333333333,0,1.0,1.0,8340,80000,12288.811362451,60.0,-23.150485821781633,0.0
GOOG,near_critical_stress,robust_gamma,0.97,0.97,0.02,10,-15.282877853455757,2.4833333333333334,2.4833333333333334,22,14,8,15.483333333333333,8.983333333333334,6.5,0.000275,0.0949999999999136,0.0,46193.84474715655,0.010615015155786226,0.9769746561380159,0.01241032870619782,0.0,0.0,0.0,1.5742296566693044,0.030695253479071618,0.031089035852645563,0,176.65,292.95,31.35000000000001,8.983333333333334,1213.2333333333343,380,3.1927192982456165,10,1,4,0,22,0,8,15.483333333333333,0,1.0,1.0,8338,80000,12288.811362451,60.0,-23.150485821781633,7.867607968325876
GOOG,near_critical_stress,robust_gamma_abs,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17037037037037148,0.17037037037037148,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,8324,80000,12288.811362451,60.0,-23.150485821781633,23.150485821781633
GOOG,near_critical_stress,liquidity_guard,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,8324,80000,12288.811362451,60.0,-23.150485821781633,23.150485821781633
INTC,calibrated_side_gamma,as_poisson,0.5296770808560964,0.5296770808560964,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.02000473372781054,0.02000473372781054,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,calibrated_side_gamma,nominal_hawkes,0.5296770808560964,0.5296770808560964,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.020009041442198762,0.020009041442198762,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,calibrated_side_gamma,robust_gamma,0.5296770808560964,0.5296770808560964,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.020018082884397367,0.020018082884397367,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,calibrated_side_gamma,robust_gamma_abs,0.5296770808560964,0.5296770808560964,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.020047489248294272,0.020047489248294272,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,calibrated_side_gamma,liquidity_guard,0.5296770808560964,0.5296770808560964,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.020047489248294272,0.020047489248294272,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,near_critical_stress,as_poisson,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.02000473372781054,0.02000473372781054,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.02222222222222208,0.02222222222222208,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,near_critical_stress,robust_gamma,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988868708678514,0.02444444444444448,0.02444444444444448,0,117570.2,122709.4899999999,10651.15,4009.2400000000002,519080.64999999956,2974,174.5395595158035,10,2,3,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,near_critical_stress,robust_gamma_abs,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17037037037037206,0.17037037037037206,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
INTC,near_critical_stress,liquidity_guard,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,1487,80000,1614.6258838190042,100.0,0.0,0.0
